"lever","time","scheduled_since","session","bird","cost_local","cost_alter","streak_length","cum_resp_left","cum_resp_right","cum_reinf_left","cum_reinf_right","local_VI","alter_VI"
"right",196.25,190.09,"s03","p510",1,0,1,176,52,5,2,90,30
"left",223.33,222.87,"s03","p510",9,12,1,185,64,6,2,30,90
"right",241.98,237.75,"s03","p510",3,5,1,190,67,6,3,90,30
"left",245.73,240.83,"s03","p510",1,1,1,191,68,7,3,30,90
"left",266.84,266.23,"s03","p510",7,8,2,198,76,8,3,30,90
"right",272.5,265.48,"s03","p510",1,1,1,199,77,8,4,90,30
"left",284.96,282.34,"s03","p510",4,2,1,203,79,9,4,30,90
"right",294.33,294,"s03","p510",1,4,1,207,80,9,5,90,30
"left",312.54,310.46,"s03","p510",9,4,1,216,84,10,5,30,90
"left",333.56,332.04,"s03","p510",8,7,2,224,91,11,5,30,90
"right",371.85,369.83,"s03","p510",10,24,1,248,101,11,6,90,30
"left",376.05,370.06,"s03","p510",1,0,1,249,101,12,6,30,90
"left",381.51,379.55,"s03","p510",1,0,2,250,101,13,6,30,90
"left",431.92,431.01,"s03","p510",31,6,3,281,107,14,6,30,90
"left",458.01,457.42,"s03","p510",14,3,4,295,110,15,6,30,90
"left",491.38,489.51,"s03","p510",16,5,5,311,115,16,6,30,90
"left",523.25,521.88,"s03","p510",16,4,6,327,119,17,6,30,90
"left",528.02,526.75,"s03","p510",1,0,7,328,119,18,6,30,90
"left",539.24,537.52,"s03","p510",5,0,8,333,119,19,6,30,90
"left",556.05,555.74,"s03","p510",7,1,9,340,120,20,6,30,90
"right",564.96,559.35,"s03","p510",1,3,1,343,121,20,7,90,30
"left",569,564.55,"s03","p510",1,0,1,344,121,21,7,30,90
"left",590.23,589.5,"s03","p510",11,3,2,355,124,22,7,30,90
"left",604.13,602.73,"s03","p510",8,0,3,363,124,23,7,30,90
"left",612.24,610.63,"s03","p510",2,2,4,365,126,24,7,30,90
"left",620.84,620.74,"s03","p510",4,1,5,369,127,25,7,30,90
"left",663.71,661.34,"s03","p510",18,6,6,387,133,26,7,30,90
"left",694.96,694.21,"s03","p510",14,3,7,401,136,27,7,30,90
"left",703.98,703.46,"s03","p510",4,1,8,405,137,28,7,30,90
"right",716.53,704.46,"s03","p510",1,6,1,411,138,28,8,90,30
"left",781.36,780.48,"s03","p510",32,7,1,443,145,29,8,30,90
"right",854.84,847.03,"s03","p510",7,43,1,486,152,29,9,90,30
"left",1017.87,1014.86,"s03","p510",71,54,1,557,206,30,9,30,90
"right",1043.61,1043.34,"s03","p510",9,9,1,566,215,30,10,90,30
"left",1047.23,1044.37,"s03","p510",1,0,1,567,215,31,10,30,90
"left",1065.89,1064.73,"s03","p510",9,5,2,576,220,32,10,30,90
"left",1079.66,1078.39,"s03","p510",7,2,3,583,222,33,10,30,90
"left",1121.33,1120.16,"s03","p510",22,10,4,605,232,34,10,30,90
"left",1147.2,1146.83,"s03","p510",15,4,5,620,236,35,10,30,90
"right",1154.61,1152.11,"s03","p510",1,1,1,621,237,35,11,90,30
"left",1163.51,1160.7,"s03","p510",2,1,1,623,238,36,11,30,90
"left",1203.71,1203.01,"s03","p510",22,6,2,645,244,37,11,30,90
"left",1242.39,1242.21,"s03","p510",22,5,3,667,249,38,11,30,90
"left",1247.18,1246.89,"s03","p510",2,0,4,669,249,39,11,30,90
"left",1267.6,1266.68,"s03","p510",10,3,5,679,252,40,11,30,90
"left",1276.07,1275.1,"s03","p510",3,0,6,682,252,41,11,30,90
"left",1309.59,1308.57,"s03","p510",15,6,7,697,258,42,11,30,90
"right",1361.8,1361.11,"s03","p510",15,18,1,715,273,42,12,90,30
"left",1366.61,1360.09,"s03","p510",1,0,1,716,273,43,12,30,90
"left",1370.33,1370.11,"s03","p510",1,0,2,717,273,44,12,30,90
"right",1405.28,1401.3,"s03","p510",7,15,1,732,280,44,13,90,30
"left",1470.98,1468.83,"s03","p510",34,21,1,766,301,45,13,30,90
"right",1477.31,1472.78,"s03","p510",1,1,1,767,302,45,14,90,30
"left",1498.1,1497.48,"s03","p510",6,9,1,773,311,46,14,30,90
"left",1535.23,1534.6,"s03","p510",10,13,2,783,324,47,14,30,90
"left",1540.81,1540.73,"s03","p510",3,0,3,786,324,48,14,30,90
"left",1550.71,1548.31,"s03","p510",4,1,4,790,325,49,14,30,90
"left",1554.39,1554.21,"s03","p510",1,0,5,791,325,50,14,30,90
"left",1568.1,1566.89,"s03","p510",5,6,6,796,331,51,14,30,90
"left",1580.82,1578.6,"s03","p510",7,6,7,803,337,52,14,30,90
"left",1607.84,1606.32,"s03","p510",16,6,8,819,343,53,14,30,90
"left",1611.61,1611.34,"s03","p510",1,0,9,820,343,54,14,30,90
"left",1617.15,1616.11,"s03","p510",2,0,10,822,343,55,14,30,90
"left",1622.37,1621.65,"s03","p510",3,0,11,825,343,56,14,30,90
"left",1627.4,1625.87,"s03","p510",2,0,12,827,343,57,14,30,90
"right",1680.85,1677.81,"s03","p510",12,26,1,853,355,57,15,90,30
"left",1697,1696.9,"s03","p510",8,3,1,861,358,58,15,30,90
"right",1764.41,1758.35,"s03","p510",20,32,1,893,378,58,16,90,30
"left",1815.39,1811.5,"s03","p510",21,14,1,914,392,59,16,30,90
"left",1825.88,1823.89,"s03","p510",6,1,2,920,393,60,16,30,90
"right",1846.65,1845.91,"s03","p510",1,11,1,931,394,60,17,90,30
"left",1850.24,1846.38,"s03","p510",1,0,1,932,394,61,17,30,90
"right",1867.03,1865.15,"s03","p510",3,7,1,939,397,61,18,90,30
"left",1897.56,1896.74,"s03","p510",17,7,1,956,404,62,18,30,90
"left",1914.68,1912.06,"s03","p510",7,4,2,963,408,63,18,30,90
"right",2002.4,2000.53,"s03","p510",43,36,1,999,451,63,19,90,30
"left",2018.49,2017.18,"s03","p510",9,6,1,1008,457,64,19,30,90
"left",2055.55,2053.99,"s03","p510",20,12,2,1028,469,65,19,30,90
"left",2067.36,2066.05,"s03","p510",5,1,3,1033,470,66,19,30,90
"left",2151.7,2149.86,"s03","p510",41,24,4,1074,494,67,19,30,90
"right",2201.21,2200.9,"s03","p510",9,23,1,1097,503,67,20,90,30
"left",2246.91,2245.2,"s03","p510",23,15,1,1120,518,68,20,30,90
"left",2251.06,2250.41,"s03","p510",1,0,2,1121,518,69,20,30,90
"left",2307.93,2307.56,"s03","p510",31,12,3,1152,530,70,20,30,90
"right",2335.81,2334.71,"s03","p510",11,13,1,1165,541,70,21,90,30
"right",2342.11,2340.31,"s03","p510",1,2,2,1167,542,70,22,90,30
"left",2346.78,2342.43,"s03","p510",1,0,1,1168,542,71,22,30,90
"right",2356.51,2345.61,"s03","p510",1,4,1,1172,543,71,23,90,30
"left",2360.45,2356.28,"s03","p510",1,0,1,1173,543,72,23,30,90
"right",2412.03,2412.01,"s03","p510",11,29,1,1202,554,72,24,90,30
"left",2429.88,2427.95,"s03","p510",7,6,1,1209,560,73,24,30,90
"left",2460.25,2457.38,"s03","p510",12,6,2,1221,566,74,24,30,90
"left",2475.25,2474.75,"s03","p510",7,4,3,1228,570,75,24,30,90
"left",2483.04,2481.75,"s03","p510",3,3,4,1231,573,76,24,30,90
"right",2490.25,2481.53,"s03","p510",1,3,1,1234,574,76,25,90,30
"left",2495.91,2491.54,"s03","p510",1,1,1,1235,575,77,25,30,90
"left",2503,2502.41,"s03","p510",3,2,2,1238,577,78,25,30,90
"left",2559.35,2558.5,"s03","p510",32,15,3,1270,592,79,25,30,90
"left",2574.62,2573.85,"s03","p510",7,3,4,1277,595,80,25,30,90
"left",2590.37,2590.12,"s03","p510",7,6,5,1284,601,81,25,30,90
"left",2597.05,2596.87,"s03","p510",3,0,6,1287,601,82,25,30,90
"left",2640.6,2640.55,"s03","p510",22,9,7,1309,610,83,25,30,90
"left",2648.72,2648.1,"s03","p510",3,0,8,1312,610,84,25,30,90
"left",2692.63,2690.22,"s03","p510",20,8,9,1332,618,85,25,30,90
"left",2705.3,2704.13,"s03","p510",4,2,10,1336,620,86,25,30,90
"left",2716.32,2715.8,"s03","p510",6,1,11,1342,621,87,25,30,90
"left",2725.53,2724.82,"s03","p510",2,2,12,1344,623,88,25,30,90
"left",2729.17,2729.03,"s03","p510",1,0,13,1345,623,89,25,30,90
"left",2734.29,2733.67,"s03","p510",1,0,14,1346,623,90,25,30,90
"left",2772.67,2771.79,"s03","p510",18,6,15,1364,629,91,25,30,90
"left",2806.5,2806.17,"s03","p510",18,5,16,1382,634,92,25,30,90
"left",2838.06,2837,"s03","p510",16,6,17,1398,640,93,25,30,90
"left",2896.28,2892.56,"s03","p510",30,12,18,1428,652,94,25,30,90
"left",2942.39,2939.78,"s03","p510",26,12,19,1454,664,95,25,30,90
"right",2969.9,2967.75,"s03","p510",9,12,1,1466,673,95,26,90,30
"left",2973.53,2968.89,"s03","p510",1,0,1,1467,673,96,26,30,90
"left",2979.68,2979.03,"s03","p510",2,1,2,1469,674,97,26,30,90
"left",2992.24,2992.18,"s03","p510",7,2,3,1476,676,98,26,30,90
"left",3005.16,3004.74,"s03","p510",6,4,4,1482,680,99,26,30,90
"right",3010.45,3007.4,"s03","p510",1,2,1,1484,681,99,27,90,30
"left",3048.97,3047.66,"s03","p510",20,12,1,1504,693,100,27,30,90
"right",3054.36,3050.95,"s03","p510",1,1,1,1505,694,100,28,90,30
"left",3183.74,3182.47,"s03","p510",49,53,1,1554,747,101,28,30,90
"left",3199.39,3198.24,"s03","p510",8,6,2,1562,753,102,28,30,90
"left",3263.7,3262.89,"s03","p510",33,20,3,1595,773,103,28,30,90
"left",3274.47,3272.2,"s03","p510",5,3,4,1600,776,104,28,30,90
"left",3284.72,3283.97,"s03","p510",6,1,5,1606,777,105,28,30,90
"right",3289.39,3288.86,"s03","p510",1,0,1,1606,778,105,29,90,30
"left",3292.96,3289.22,"s03","p510",1,0,1,1607,778,106,29,30,90
"left",3299,3298.46,"s03","p510",1,2,2,1608,780,107,29,30,90
"left",3310.96,3310.5,"s03","p510",5,6,3,1613,786,108,29,30,90
"left",3322.06,3321.46,"s03","p510",6,3,4,1619,789,109,29,30,90
"right",3328.01,3320.89,"s03","p510",1,2,1,1621,790,109,30,90,30
"left",3352.42,3351.56,"s03","p510",13,6,1,1634,796,110,30,30,90
"left",3359.97,3359.92,"s03","p510",4,2,2,1638,798,111,30,30,90
"left",3386.97,3383.47,"s03","p510",15,3,3,1653,801,112,30,30,90
"right",3395.49,3390.51,"s03","p510",1,4,1,1657,802,112,31,90,30
"left",3405.66,3403.47,"s03","p510",4,2,1,1661,804,113,31,30,90
"left",3409.87,3409.16,"s03","p510",1,0,2,1662,804,114,31,30,90
"left",3418.45,3417.37,"s03","p510",4,1,3,1666,805,115,31,30,90
"left",3427.5,3423.95,"s03","p510",3,2,4,1669,807,116,31,30,90
"right",3503.43,3497.99,"s03","p510",17,41,1,1710,824,116,32,90,30
"left",3517.26,3516,"s03","p510",6,4,1,1716,828,117,32,30,90
"left",3527.77,3527.76,"s03","p510",6,3,2,1722,831,118,32,30,90
"left",3553.49,3553.27,"s03","p510",13,7,3,1735,838,119,32,30,90
"right",3581.95,3580.93,"s03","p510",10,11,1,1746,848,119,33,90,30
"left",51.03,48.99,"s04","p510",30,41,1,30,41,1,0,30,90
"left",167.22,166.53,"s04","p510",98,50,2,128,91,2,0,30,90
"left",181.88,180.72,"s04","p510",10,3,3,138,94,3,0,30,90
"left",188.08,187.38,"s04","p510",4,1,4,142,95,4,0,30,90
"right",202.88,190.99,"s04","p510",1,13,1,155,96,4,1,90,30
"left",216.59,215.58,"s04","p510",9,5,1,164,101,5,1,30,90
"left",292.58,291.09,"s04","p510",57,21,2,221,122,6,1,30,90
"left",308.81,308.08,"s04","p510",13,2,3,234,124,7,1,30,90
"left",351.27,349.31,"s04","p510",22,10,4,256,134,8,1,30,90
"right",374.16,373.38,"s04","p510",5,16,1,272,139,8,2,90,30
"left",394.5,391.77,"s04","p510",10,4,1,282,143,9,2,30,90
"left",432.65,432,"s04","p510",24,15,2,306,158,10,2,30,90
"right",442.05,437.66,"s04","p510",1,4,1,310,159,10,3,90,30
"left",445.68,445.15,"s04","p510",1,0,1,311,159,11,3,30,90
"left",470.02,466.18,"s04","p510",12,5,2,323,164,12,3,30,90
"left",485.58,484.52,"s04","p510",10,2,3,333,166,13,3,30,90
"left",498.05,497.08,"s04","p510",6,4,4,339,170,14,3,30,90
"left",515.66,513.55,"s04","p510",7,3,5,346,173,15,3,30,90
"left",531.82,530.16,"s04","p510",10,2,6,356,175,16,3,30,90
"left",570.48,570.32,"s04","p510",18,10,7,374,185,17,3,30,90
"left",598.81,597.98,"s04","p510",16,5,8,390,190,18,3,30,90
"left",618.66,615.31,"s04","p510",8,3,9,398,193,19,3,30,90
"left",622.35,622.16,"s04","p510",1,0,10,399,193,20,3,30,90
"left",664.53,663.85,"s04","p510",23,11,11,422,204,21,3,30,90
"left",710.89,710.03,"s04","p510",28,8,12,450,212,22,3,30,90
"left",769.4,769.39,"s04","p510",38,9,13,488,221,23,3,30,90
"left",795.65,793.9,"s04","p510",11,5,14,499,226,24,3,30,90
"left",802.4,802.15,"s04","p510",2,0,15,501,226,25,3,30,90
"left",806.18,805.9,"s04","p510",1,0,16,502,226,26,3,30,90
"right",817.05,808.55,"s04","p510",1,7,1,509,227,26,4,90,30
"left",856.65,855.68,"s04","p510",25,3,1,534,230,27,4,30,90
"right",882.1,870.55,"s04","p510",1,15,1,549,231,27,5,90,30
"left",895.45,895.15,"s04","p510",9,2,1,558,233,28,5,30,90
"right",952.42,945.6,"s04","p510",8,35,1,593,241,28,6,90,30
"left",985.59,983.95,"s04","p510",23,5,1,616,246,29,6,30,90
"left",1005.66,1005.09,"s04","p510",12,4,2,628,250,30,6,30,90
"right",1022.86,1017.92,"s04","p510",3,9,1,637,253,30,7,90,30
"left",1030.1,1029.16,"s04","p510",2,2,1,639,255,31,7,30,90
"left",1117.39,1115.6,"s04","p510",46,19,2,685,274,32,7,30,90
"right",1121.66,1120.36,"s04","p510",1,0,1,685,275,32,8,90,30
"left",1125.33,1124.89,"s04","p510",1,0,1,686,275,33,8,30,90
"left",1159.01,1152.83,"s04","p510",14,6,2,700,281,34,8,30,90
"left",1184.97,1184.51,"s04","p510",10,9,3,710,290,35,8,30,90
"right",1254.65,1253.16,"s04","p510",13,32,1,742,303,35,9,90,30
"left",1364.6,1362.47,"s04","p510",50,34,1,792,337,36,9,30,90
"left",1380.5,1379.1,"s04","p510",7,2,2,799,339,37,9,30,90
"left",1395.61,1394,"s04","p510",5,4,3,804,343,38,9,30,90
"left",1415.47,1414.11,"s04","p510",9,2,4,813,345,39,9,30,90
"left",1429.59,1428.97,"s04","p510",6,1,5,819,346,40,9,30,90
"left",1460.15,1459.09,"s04","p510",16,2,6,835,348,41,9,30,90
"left",1501.99,1501.65,"s04","p510",24,6,7,859,354,42,9,30,90
"left",1509.42,1508.49,"s04","p510",2,0,8,861,354,43,9,30,90
"left",1566.17,1563.92,"s04","p510",38,6,9,899,360,44,9,30,90
"right",1627.33,1617.15,"s04","p510",4,35,1,934,364,44,10,90,30
"left",1649.66,1647.67,"s04","p510",13,3,1,947,367,45,10,30,90
"left",1712.25,1711.16,"s04","p510",36,10,2,983,377,46,10,30,90
"left",1723.2,1720.75,"s04","p510",5,2,3,988,379,47,10,30,90
"left",1728.86,1727.7,"s04","p510",2,0,4,990,379,48,10,30,90
"left",1738.44,1738.36,"s04","p510",4,2,5,994,381,49,10,30,90
"left",1764.04,1762.94,"s04","p510",15,6,6,1009,387,50,10,30,90
"right",1812.31,1809.83,"s04","p510",6,29,1,1038,393,50,11,90,30
"right",1849.83,1848.81,"s04","p510",10,20,2,1058,403,50,12,90,30
"left",1854.67,1853.54,"s04","p510",2,0,1,1060,403,51,12,30,90
"left",1862.88,1859.17,"s04","p510",1,1,2,1061,404,52,12,30,90
"left",1881.48,1878.38,"s04","p510",4,4,3,1065,408,53,12,30,90
"left",1895.45,1894.98,"s04","p510",9,1,4,1074,409,54,12,30,90
"left",1966.39,1965.95,"s04","p510",46,12,5,1120,421,55,12,30,90
"right",1980.01,1979.33,"s04","p510",1,7,1,1127,422,55,13,90,30
"left",2008.47,2004.89,"s04","p510",14,10,1,1141,432,56,13,30,90
"left",2014.1,2012.97,"s04","p510",2,0,2,1143,432,57,13,30,90
"left",2024.64,2023.6,"s04","p510",6,2,3,1149,434,58,13,30,90
"left",2036.68,2034.14,"s04","p510",8,4,4,1157,438,59,13,30,90
"left",2090.07,2088.18,"s04","p510",28,9,5,1185,447,60,13,30,90
"left",2119.19,2118.57,"s04","p510",17,5,6,1202,452,61,13,30,90
"left",2134.13,2133.69,"s04","p510",10,1,7,1212,453,62,13,30,90
"left",2179.51,2176.63,"s04","p510",28,6,8,1240,459,63,13,30,90
"right",2216.56,2215.51,"s04","p510",6,21,1,1261,465,63,14,90,30
"left",2238.14,2238.01,"s04","p510",10,3,1,1271,468,64,14,30,90
"left",2244.02,2243.64,"s04","p510",3,0,2,1274,468,65,14,30,90
"right",2283.81,2279.06,"s04","p510",11,18,1,1292,479,65,15,90,30
"right",2293.65,2293.31,"s04","p510",3,5,2,1297,482,65,16,90,30
"left",2298.43,2297.52,"s04","p510",3,0,1,1300,482,66,16,30,90
"left",2335.46,2333.93,"s04","p510",23,12,2,1323,494,67,16,30,90
"right",2374.44,2374.15,"s04","p510",10,18,1,1341,504,67,17,90,30
"right",2380.24,2378.94,"s04","p510",1,1,2,1342,505,67,18,90,30
"left",2418.63,2416.96,"s04","p510",23,7,1,1365,512,68,18,30,90
"left",2449.61,2448.13,"s04","p510",17,8,2,1382,520,69,18,30,90
"left",2459.1,2458.11,"s04","p510",4,0,3,1386,520,70,18,30,90
"left",2485.62,2484.6,"s04","p510",12,9,4,1398,529,71,18,30,90
"right",2498.93,2497.74,"s04","p510",5,6,1,1404,534,71,19,90,30
"right",2503.57,2502.43,"s04","p510",1,0,2,1404,535,71,20,90,30
"left",2507.25,2501.12,"s04","p510",1,0,1,1405,535,72,20,30,90
"left",2514.16,2512.75,"s04","p510",2,2,2,1407,537,73,20,30,90
"left",2519.7,2518.66,"s04","p510",1,1,3,1408,538,74,20,30,90
"right",2527.41,2519.07,"s04","p510",1,5,1,1413,539,74,21,90,30
"left",2565.92,2565.2,"s04","p510",22,13,1,1435,552,75,21,30,90
"left",2598.03,2597.42,"s04","p510",14,13,2,1449,565,76,21,30,90
"left",2675.9,2675.53,"s04","p510",44,23,3,1493,588,77,21,30,90
"left",2703.74,2703.4,"s04","p510",12,7,4,1505,595,78,21,30,90
"left",2708.68,2708.24,"s04","p510",2,0,5,1507,595,79,21,30,90
"right",2716.74,2705.91,"s04","p510",1,4,1,1511,596,79,22,90,30
"left",2765.19,2764.18,"s04","p510",27,8,1,1538,604,80,22,30,90
"left",2784.75,2784.69,"s04","p510",12,5,2,1550,609,81,22,30,90
"right",2789.68,2780.24,"s04","p510",1,1,1,1551,610,81,23,90,30
"left",2803.97,2803.25,"s04","p510",9,3,1,1560,613,82,23,30,90
"left",2844.52,2844.47,"s04","p510",29,9,2,1589,622,83,23,30,90
"right",2852.48,2852.18,"s04","p510",2,4,1,1593,624,83,24,90,30
"left",2858.6,2857.02,"s04","p510",2,1,1,1595,625,84,24,30,90
"left",2864.04,2863.1,"s04","p510",3,0,2,1598,625,85,24,30,90
"left",2927.99,2927.54,"s04","p510",33,28,3,1631,653,86,24,30,90
"left",2943.35,2941.49,"s04","p510",9,4,4,1640,657,87,24,30,90
"left",3008.6,3007.85,"s04","p510",33,22,5,1673,679,88,24,30,90
"right",3028.97,3027.98,"s04","p510",7,9,1,1682,686,88,25,90,30
"left",3096.76,3096.1,"s04","p510",36,24,1,1718,710,89,25,30,90
"right",3102.16,3095.47,"s04","p510",1,2,1,1720,711,89,26,90,30
"right",3155.69,3155.66,"s04","p510",17,23,2,1743,728,89,27,90,30
"left",3230.66,3230.26,"s04","p510",44,21,1,1787,749,90,27,30,90
"left",3245.64,3245.16,"s04","p510",8,4,2,1795,753,91,27,30,90
"left",3268.01,3267.14,"s04","p510",14,5,3,1809,758,92,27,30,90
"left",3293.31,3291.51,"s04","p510",16,3,4,1825,761,93,27,30,90
"left",3322.07,3321.81,"s04","p510",18,7,5,1843,768,94,27,30,90
"right",3337.69,3336.19,"s04","p510",3,7,1,1850,771,94,28,90,30
"right",3342.28,3342.19,"s04","p510",3,1,2,1851,774,94,29,90,30
"left",3372.96,3371.57,"s04","p510",20,9,1,1871,783,95,29,30,90
"right",3390.41,3388.78,"s04","p510",7,10,1,1881,790,95,30,90,30
"right",3486.34,3484.91,"s04","p510",35,52,2,1933,825,95,31,90,30
"left",3495.48,3494.46,"s04","p510",5,2,1,1938,827,96,31,30,90
"right",3503.25,3502.84,"s04","p510",3,2,1,1940,830,96,32,90,30
"left",3545.43,3543.98,"s04","p510",20,16,1,1960,846,97,32,30,90
"left",3594.18,3593.93,"s04","p510",23,19,2,1983,865,98,32,30,90
"left",10.95,9.99,"s05","p510",21,0,1,36,0,1,0,30,90
"left",21.58,20.45,"s05","p510",16,0,2,52,0,2,0,30,90
"left",48.38,47.08,"s05","p510",22,16,3,74,16,3,0,30,90
"left",57.56,55.88,"s05","p510",10,4,4,84,20,4,0,30,90
"right",67.22,64.99,"s05","p510",3,5,1,89,23,4,1,90,30
"right",86.91,85.72,"s05","p510",8,14,2,103,31,4,2,90,30
"left",141.24,141.06,"s05","p510",38,16,1,141,47,5,2,30,90
"left",169.52,168.74,"s05","p510",31,7,2,172,54,6,2,30,90
"left",183.07,183.02,"s05","p510",13,1,3,185,55,7,2,30,90
"right",207.82,207.41,"s05","p510",10,22,1,207,65,7,3,90,30
"left",250,249.57,"s05","p510",46,7,1,253,72,8,3,30,90
"left",257.72,253.5,"s05","p510",1,2,2,254,74,9,3,30,90
"right",331.92,324.32,"s05","p510",8,98,1,352,82,9,4,90,30
"left",335.72,334.22,"s05","p510",1,1,1,353,83,10,4,30,90
"left",391.69,391.22,"s05","p510",46,31,2,399,114,11,4,30,90
"left",406.2,406.19,"s05","p510",11,4,3,410,118,12,4,30,90
"right",433.72,432.42,"s05","p510",13,21,1,431,131,12,5,90,30
"right",442.48,441.22,"s05","p510",2,5,2,436,133,12,6,90,30
"left",447.57,446.7,"s05","p510",2,0,1,438,133,13,6,30,90
"left",461.57,461.07,"s05","p510",11,4,2,449,137,14,6,30,90
"right",475.35,473.98,"s05","p510",5,8,1,457,142,14,7,90,30
"left",482.93,482.07,"s05","p510",4,1,1,461,143,15,7,30,90
"left",554.54,553.43,"s05","p510",65,17,2,526,160,16,7,30,90
"left",590.24,589.04,"s05","p510",32,9,3,558,169,17,7,30,90
"left",595.98,595.74,"s05","p510",3,1,4,561,170,18,7,30,90
"left",604.79,604.48,"s05","p510",9,0,5,570,170,19,7,30,90
"left",611.61,611.29,"s05","p510",4,1,6,574,171,20,7,30,90
"left",642.44,641.11,"s05","p510",35,9,7,609,180,21,7,30,90
"left",692.57,691.94,"s05","p510",51,13,8,660,193,22,7,30,90
"left",713.09,713.07,"s05","p510",23,4,9,683,197,23,7,30,90
"left",720.64,720.59,"s05","p510",6,1,10,689,198,24,7,30,90
"right",846.93,846.85,"s05","p510",25,128,1,817,223,24,8,90,30
"left",855.3,855.14,"s05","p510",5,0,1,822,223,25,8,30,90
"left",879.81,878.8,"s05","p510",25,8,2,847,231,26,8,30,90
"left",901.93,901.31,"s05","p510",23,8,3,870,239,27,8,30,90
"right",909.25,902.43,"s05","p510",1,6,1,876,240,27,9,90,30
"left",952.86,952.43,"s05","p510",46,10,1,922,250,28,9,30,90
"left",987.97,987.36,"s05","p510",31,10,2,953,260,29,9,30,90
"left",999.25,998.47,"s05","p510",12,1,3,965,261,30,9,30,90
"left",1006.33,1004.75,"s05","p510",5,1,4,970,262,31,9,30,90
"left",1025.15,1023.83,"s05","p510",16,4,5,986,266,32,9,30,90
"left",1055.58,1054.65,"s05","p510",31,8,6,1017,274,33,9,30,90
"left",1080.52,1080.08,"s05","p510",26,3,7,1043,277,34,9,30,90
"left",1193.78,1193.02,"s05","p510",128,30,8,1171,307,35,9,30,90
"left",1200.65,1200.28,"s05","p510",6,0,9,1177,307,36,9,30,90
"left",1207.79,1206.15,"s05","p510",4,2,10,1181,309,37,9,30,90
"left",1222.3,1222.29,"s05","p510",14,2,11,1195,311,38,9,30,90
"left",1227.44,1226.8,"s05","p510",4,0,12,1199,311,39,9,30,90
"right",1235.58,1230.75,"s05","p510",1,6,1,1205,312,39,10,90,30
"left",1258.77,1257.94,"s05","p510",29,5,1,1234,317,40,10,30,90
"left",1311.31,1310.27,"s05","p510",54,19,2,1288,336,41,10,30,90
"right",1352.37,1348.08,"s05","p510",9,37,1,1325,345,41,11,90,30
"left",1356.01,1352.81,"s05","p510",1,0,1,1326,345,42,11,30,90
"left",1365.92,1364.51,"s05","p510",8,3,2,1334,348,43,11,30,90
"left",1369.49,1369.42,"s05","p510",2,0,3,1336,348,44,11,30,90
"left",1397.08,1395.99,"s05","p510",30,7,4,1366,355,45,11,30,90
"left",1400.87,1400.58,"s05","p510",3,0,5,1369,355,46,11,30,90
"left",1461.81,1461.37,"s05","p510",59,16,6,1428,371,47,11,30,90
"left",1466.96,1466.31,"s05","p510",5,0,7,1433,371,48,11,30,90
"left",1475.73,1475.46,"s05","p510",11,0,8,1444,371,49,11,30,90
"left",1480.41,1480.23,"s05","p510",2,0,9,1446,371,50,11,30,90
"right",1491.24,1468.87,"s05","p510",1,9,1,1455,372,50,12,90,30
"left",1495.19,1493.91,"s05","p510",1,0,1,1456,372,51,12,30,90
"left",1512.36,1508.69,"s05","p510",14,2,2,1470,374,52,12,30,90
"right",1527.62,1523.74,"s05","p510",2,19,1,1489,376,52,13,90,30
"left",1565.21,1564.86,"s05","p510",38,11,1,1527,387,53,13,30,90
"left",1569.04,1568.71,"s05","p510",2,0,2,1529,387,54,13,30,90
"right",1601.11,1593.12,"s05","p510",4,35,1,1564,391,54,14,90,30
"right",1687.58,1686.61,"s05","p510",23,92,2,1656,414,54,15,90,30
"left",1702.49,1701.54,"s05","p510",11,4,1,1667,418,55,15,30,90
"left",1713.06,1711.99,"s05","p510",9,1,2,1676,419,56,15,30,90
"right",1733.1,1733.08,"s05","p510",4,20,1,1696,423,56,16,90,30
"left",1736.96,1736.56,"s05","p510",1,0,1,1697,423,57,16,30,90
"left",1755.05,1754.46,"s05","p510",25,3,2,1722,426,58,16,30,90
"left",1804.25,1803.55,"s05","p510",42,18,3,1764,444,59,16,30,90
"left",1810.19,1809.75,"s05","p510",6,0,4,1770,444,60,16,30,90
"right",1818.03,1805.6,"s05","p510",1,6,1,1776,445,60,17,90,30
"left",1822,1821.69,"s05","p510",2,1,1,1778,446,61,17,30,90
"left",1867.84,1867.5,"s05","p510",49,15,2,1827,461,62,17,30,90
"right",1902.99,1900.53,"s05","p510",5,25,1,1852,466,62,18,90,30
"left",1906.68,1903.34,"s05","p510",1,0,1,1853,466,63,18,30,90
"left",1946.87,1946.18,"s05","p510",42,7,2,1895,473,64,18,30,90
