"lever","time","scheduled_since","session","bird","cost_local","cost_alter","streak_length","cum_resp_left","cum_resp_right","cum_reinf_left","cum_reinf_right","local_VI","alter_VI"
"left",3275.5,3264.9,"s03","p530",15,2,3,1007,340,82,40,30,90
"left",3294.36,3288,"s03","p530",1,0,4,1008,340,83,40,30,90
"left",3300.89,3300.86,"s03","p530",2,0,5,1010,340,84,40,30,90
"right",3307.04,3284.32,"s03","p530",1,0,1,1010,341,84,41,90,30
"left",3343.54,3336.39,"s03","p530",9,4,1,1019,345,85,41,30,90
"right",3366.87,3358.54,"s03","p530",1,8,1,1027,346,85,42,90,30
"left",3372.22,3370.04,"s03","p530",1,0,1,1028,346,86,42,30,90
"left",3409.36,3397.72,"s03","p530",7,1,2,1035,347,87,42,30,90
"left",3427.57,3426.86,"s03","p530",6,1,3,1041,348,88,42,30,90
"left",3448.71,3446.07,"s03","p530",5,1,4,1046,349,89,42,30,90
"right",3454.82,3448.37,"s03","p530",1,1,1,1047,350,89,43,90,30
"left",3505.08,3500.21,"s03","p530",12,1,1,1059,351,90,43,30,90
"left",3513.02,3511.58,"s03","p530",2,1,2,1061,352,91,43,30,90
"left",3534.91,3531.52,"s03","p530",4,0,3,1065,352,92,43,30,90
"left",3564.06,3562.41,"s03","p530",11,0,4,1076,352,93,43,30,90
"right",3574.13,3541.32,"s03","p530",1,3,1,1079,353,93,44,90,30
"left",33.87,22.99,"s04","p530",2,0,1,2,0,1,0,30,90
"right",53.06,42.99,"s04","p530",1,9,1,11,1,1,1,90,30
"right",69,64.56,"s04","p530",2,2,2,13,3,1,2,90,30
"left",91.3,81.37,"s04","p530",1,4,1,14,7,2,2,30,90
"left",113.23,103.8,"s04","p530",1,1,2,15,8,3,2,30,90
"left",123.87,120.73,"s04","p530",2,2,3,17,10,4,2,30,90
"left",169.11,162.37,"s04","p530",21,6,4,38,16,5,2,30,90
"left",179.85,177.61,"s04","p530",2,0,5,40,16,6,2,30,90
"left",211.16,210.35,"s04","p530",13,0,6,53,16,7,2,30,90
"right",257.65,189.5,"s04","p530",1,21,1,74,17,7,3,90,30
"right",301.68,284.15,"s04","p530",2,21,2,95,19,7,4,90,30
"left",346.73,342.66,"s04","p530",17,5,1,112,24,8,4,30,90
"left",358.1,353.23,"s04","p530",1,1,2,113,25,9,4,30,90
"left",414.42,411.6,"s04","p530",23,1,3,136,26,10,4,30,90
"left",421.52,419.92,"s04","p530",2,0,4,138,26,11,4,30,90
"right",436.86,405.18,"s04","p530",1,4,1,142,27,11,5,90,30
"left",454.69,451.02,"s04","p530",8,0,1,150,27,12,5,30,90
"left",465.01,464.19,"s04","p530",2,0,2,152,27,13,5,30,90
"right",471.9,444.36,"s04","p530",1,2,1,154,28,13,6,90,30
"left",500.55,497.51,"s04","p530",7,0,1,161,28,14,6,30,90
"left",519.73,518.05,"s04","p530",6,0,2,167,28,15,6,30,90
"left",531.87,530.23,"s04","p530",4,0,3,171,28,16,6,30,90
"left",553.86,553.37,"s04","p530",10,1,4,181,29,17,6,30,90
"left",617.23,612.36,"s04","p530",32,4,5,213,33,18,6,30,90
"left",677.94,677.73,"s04","p530",26,3,6,239,36,19,6,30,90
"left",703.39,702.44,"s04","p530",8,0,7,247,36,20,6,30,90
"left",717.77,714.89,"s04","p530",8,0,8,255,36,21,6,30,90
"right",804.75,732.4,"s04","p530",1,47,1,302,37,21,7,90,30
"left",821.39,821.27,"s04","p530",9,1,1,311,38,22,7,30,90
"left",845.71,839.89,"s04","p530",7,0,2,318,38,23,7,30,90
"left",849.28,849.21,"s04","p530",1,0,3,319,38,24,7,30,90
"right",854.83,834.25,"s04","p530",1,0,1,319,39,24,8,90,30
"left",859.03,852.78,"s04","p530",1,0,1,320,39,25,8,30,90
"left",893.57,892.53,"s04","p530",14,1,2,334,40,26,8,30,90
"left",906.28,904.07,"s04","p530",6,0,3,340,40,27,8,30,90
"right",914.21,912.33,"s04","p530",1,5,1,345,41,27,9,90,30
"left",922.09,921.78,"s04","p530",3,0,1,348,41,28,9,30,90
"left",940.76,938.59,"s04","p530",9,2,2,357,43,29,9,30,90
"left",954.97,953.26,"s04","p530",8,0,3,365,43,30,9,30,90
"left",979.68,978.47,"s04","p530",18,1,4,383,44,31,9,30,90
"left",997.44,997.18,"s04","p530",18,2,5,401,46,32,9,30,90
"left",1064.13,1061.94,"s04","p530",54,2,6,455,48,33,9,30,90
"left",1081.98,1080.63,"s04","p530",14,2,7,469,50,34,9,30,90
"left",1097.39,1094.48,"s04","p530",5,0,8,474,50,35,9,30,90
"left",1144.96,1144.89,"s04","p530",40,1,9,514,51,36,9,30,90
"left",1150.48,1150.46,"s04","p530",1,0,10,515,51,37,9,30,90
"left",1157.27,1155.98,"s04","p530",4,0,11,519,51,38,9,30,90
"left",1168.41,1166.77,"s04","p530",4,0,12,523,51,39,9,30,90
"left",1299.14,1297.91,"s04","p530",80,2,13,603,53,40,9,30,90
"left",1307.95,1304.64,"s04","p530",3,0,14,606,53,41,9,30,90
"left",1315.48,1313.45,"s04","p530",1,0,15,607,53,42,9,30,90
"left",1327.16,1325.98,"s04","p530",3,0,16,610,53,43,9,30,90
"right",1405.34,1247.71,"s04","p530",1,32,1,642,54,43,10,90,30
"left",1418.48,1416.66,"s04","p530",6,0,1,648,54,44,10,30,90
"left",1431.65,1430.98,"s04","p530",5,0,2,653,54,45,10,30,90
"left",1464.28,1463.15,"s04","p530",13,1,3,666,55,46,10,30,90
"left",1520.98,1520.78,"s04","p530",30,0,4,696,55,47,10,30,90
"left",1552.79,1551.48,"s04","p530",14,0,5,710,55,48,10,30,90
"left",1566.57,1564.29,"s04","p530",5,0,6,715,55,49,10,30,90
"left",1652.75,1652.07,"s04","p530",38,0,7,753,55,50,10,30,90
"left",1659.98,1659.25,"s04","p530",5,0,8,758,55,51,10,30,90
"left",1676.55,1676.48,"s04","p530",8,0,9,766,55,52,10,30,90
"right",1681.85,1438.84,"s04","p530",1,1,1,767,56,52,11,90,30
"left",1687.59,1687.05,"s04","p530",2,0,1,769,56,53,11,30,90
"left",1726.24,1725.09,"s04","p530",17,0,2,786,56,54,11,30,90
"right",1733.5,1697.35,"s04","p530",1,4,1,790,57,54,12,90,30
"left",1742.68,1740.74,"s04","p530",4,1,1,794,58,55,12,30,90
"left",1765.02,1764.18,"s04","p530",18,0,2,812,58,56,12,30,90
"left",1818.76,1818.52,"s04","p530",31,0,3,843,58,57,12,30,90
"left",1862.43,1859.26,"s04","p530",29,1,4,872,59,58,12,30,90
"left",1870.04,1869.93,"s04","p530",2,0,5,874,59,59,12,30,90
"left",1952.18,1950.54,"s04","p530",47,1,6,921,60,60,12,30,90
"right",1990.2,1895,"s04","p530",1,16,1,937,61,60,13,90,30
"left",1999.44,1997.68,"s04","p530",2,0,1,939,61,61,13,30,90
"left",2038.5,2036.94,"s04","p530",16,0,2,955,61,62,13,30,90
"left",2116.49,2113,"s04","p530",38,0,3,993,61,63,13,30,90
"left",2140.8,2134.99,"s04","p530",10,0,4,1003,61,64,13,30,90
"left",2155.87,2155.3,"s04","p530",9,0,5,1012,61,65,13,30,90
"left",2179.79,2178.37,"s04","p530",10,0,6,1022,61,66,13,30,90
"right",2194.9,2039.7,"s04","p530",1,6,1,1028,62,66,14,90,30
"left",2222.77,2216.29,"s04","p530",8,0,1,1036,62,67,14,30,90
"left",2308.62,2305.27,"s04","p530",38,0,2,1074,62,68,14,30,90
"left",2329.78,2319.12,"s04","p530",6,0,3,1080,62,69,14,30,90
"right",2335.67,2203.4,"s04","p530",1,0,1,1080,63,69,15,90,30
"left",2342.95,2341.28,"s04","p530",2,0,1,1082,63,70,15,30,90
"left",2352.59,2352.45,"s04","p530",6,0,2,1088,63,71,15,30,90
"left",2362.88,2362.09,"s04","p530",3,1,3,1091,64,72,15,30,90
"left",2410.63,2410.38,"s04","p530",18,0,4,1109,64,73,15,30,90
"right",2421.31,2389.17,"s04","p530",1,7,1,1116,65,73,16,90,30
"left",2430.59,2430.13,"s04","p530",6,0,1,1122,65,74,16,30,90
"left",2509.12,2509.09,"s04","p530",50,1,2,1172,66,75,16,30,90
"left",2531.65,2531.62,"s04","p530",9,0,3,1181,66,76,16,30,90
"left",2556.14,2551.15,"s04","p530",7,0,4,1188,66,77,16,30,90
"left",2596.52,2595.64,"s04","p530",23,1,5,1211,67,78,16,30,90
"left",2603.92,2603.02,"s04","p530",3,1,6,1214,68,79,16,30,90
"left",2630.3,2620.42,"s04","p530",8,1,7,1222,69,80,16,30,90
"right",2637.59,2615.81,"s04","p530",1,2,1,1224,70,80,17,90,30
"left",2657.83,2657.8,"s04","p530",12,1,1,1236,71,81,17,30,90
"right",2677.29,2677.09,"s04","p530",1,4,1,1240,72,81,18,90,30
"right",2710.98,2705.79,"s04","p530",3,20,2,1260,75,81,19,90,30
"left",2725.02,2724.33,"s04","p530",8,0,1,1268,75,82,19,30,90
"right",2765.51,2716.48,"s04","p530",1,25,1,1293,76,82,20,90,30
"left",2770.47,2768.52,"s04","p530",1,0,1,1294,76,83,20,30,90
"left",2815.02,2811.97,"s04","p530",17,5,2,1311,81,84,20,30,90
"left",2824.89,2822.52,"s04","p530",6,0,3,1317,81,85,20,30,90
"left",2829.67,2829.39,"s04","p530",4,0,4,1321,81,86,20,30,90
"left",2849.46,2845.17,"s04","p530",12,0,5,1333,81,87,20,30,90
"left",2854.27,2853.96,"s04","p530",4,0,6,1337,81,88,20,30,90
"left",2868.17,2866.77,"s04","p530",8,0,7,1345,81,89,20,30,90
"right",2879.25,2801.01,"s04","p530",1,5,1,1350,82,89,21,90,30
"right",2952.07,2891.75,"s04","p530",1,30,2,1380,83,89,22,90,30
"left",2963.96,2963.67,"s04","p530",6,1,1,1386,84,90,22,30,90
"left",2988.19,2987.46,"s04","p530",17,0,2,1403,84,91,22,30,90
"right",3020.56,3004.57,"s04","p530",2,9,1,1412,86,91,23,90,30
"left",3054.49,3050.69,"s04","p530",11,0,1,1423,86,92,23,30,90
"left",3067.06,3062.99,"s04","p530",8,0,2,1431,86,93,23,30,90
"left",3107.85,3106.56,"s04","p530",19,1,3,1450,87,94,23,30,90
"left",3165.77,3158.35,"s04","p530",19,2,4,1469,89,95,23,30,90
"right",3182.71,3168.06,"s04","p530",1,5,1,1474,90,95,24,90,30
"left",3202,3196.27,"s04","p530",7,1,1,1481,91,96,24,30,90
"left",3221.67,3212.5,"s04","p530",4,1,2,1485,92,97,24,30,90
"left",3230.52,3229.17,"s04","p530",3,0,3,1488,92,98,24,30,90
"left",3244.41,3241.02,"s04","p530",5,0,4,1493,92,99,24,30,90
"right",3252.28,3217.21,"s04","p530",1,3,1,1496,93,99,25,90,30
"left",3305.69,3302.91,"s04","p530",19,1,1,1515,94,100,25,30,90
"left",3328.62,3324.19,"s04","p530",10,1,2,1525,95,101,25,30,90
"left",3399.02,3398.12,"s04","p530",27,1,3,1552,96,102,25,30,90
"left",3444.04,3442.52,"s04","p530",22,1,4,1574,97,103,25,30,90
"right",3462.73,3430.78,"s04","p530",1,2,1,1576,98,103,26,90,30
"right",3491.01,3466.23,"s04","p530",1,10,2,1586,99,103,27,90,30
"left",3503.87,3503.54,"s04","p530",6,0,1,1592,99,104,27,30,90
"left",3535.41,3534.37,"s04","p530",12,1,2,1604,100,105,27,30,90
"left",3551.42,3546.91,"s04","p530",9,0,3,1613,100,106,27,30,90
"left",3560.14,3558.92,"s04","p530",3,0,4,1616,100,107,27,30,90
"left",33.54,30.99,"s05","p530",3,1,1,3,1,1,0,30,90
"left",63.43,62.04,"s05","p530",13,1,2,16,2,2,0,30,90
"left",73.63,70.93,"s05","p530",1,2,3,17,4,3,0,30,90
"left",80.45,79.13,"s05","p530",4,0,4,21,4,4,0,30,90
"right",115.07,74.99,"s05","p530",1,19,1,40,5,4,1,90,30
"left",129.58,127.95,"s05","p530",9,0,1,49,5,5,1,30,90
"left",159.56,157.08,"s05","p530",27,1,2,76,6,6,1,30,90
"left",178.91,175.06,"s05","p530",14,2,3,90,8,7,1,30,90
"left",202.66,202.41,"s05","p530",17,2,4,107,10,8,1,30,90
"left",220.73,219.16,"s05","p530",10,0,5,117,10,9,1,30,90
"right",233.9,233.57,"s05","p530",1,8,1,125,11,9,2,90,30
"left",266.39,266.23,"s05","p530",27,0,1,152,11,10,2,30,90
"left",282.5,281.89,"s05","p530",15,2,2,167,13,11,2,30,90
"left",287.87,287,"s05","p530",5,0,3,172,13,12,2,30,90
"left",303.71,303.37,"s05","p530",14,0,4,186,13,13,2,30,90
"right",324.23,292.4,"s05","p530",1,24,1,210,14,13,3,90,30
"left",329.3,329.21,"s05","p530",3,0,1,213,14,14,3,30,90
"left",375.02,373.8,"s05","p530",50,0,2,263,14,15,3,30,90
"right",393.09,329.73,"s05","p530",1,14,1,277,15,15,4,90,30
"left",402.01,401.52,"s05","p530",7,0,1,284,15,16,4,30,90
"right",422.38,398.59,"s05","p530",1,18,1,302,16,16,5,90,30
"left",430.83,430.51,"s05","p530",5,0,1,307,16,17,5,30,90
"left",455.34,455.33,"s05","p530",25,0,2,332,16,18,5,30,90
"right",512.61,482.88,"s05","p530",3,52,1,384,19,18,6,90,30
"right",573.21,536.11,"s05","p530",1,39,2,423,20,18,7,90,30
"left",606.71,601.84,"s05","p530",24,0,1,447,20,19,7,30,90
"right",612.47,589.71,"s05","p530",1,2,1,449,21,19,8,90,30
"right",629.86,619.97,"s05","p530",1,15,2,464,22,19,9,90,30
"left",651.66,644.21,"s05","p530",13,0,1,477,22,20,9,30,90
"left",655.42,655.16,"s05","p530",2,0,2,479,22,21,9,30,90
"left",702.18,700.92,"s05","p530",29,2,3,508,24,22,9,30,90
"left",744.07,740.68,"s05","p530",26,1,4,534,25,23,9,30,90
"left",775.05,772.57,"s05","p530",30,0,5,564,25,24,9,30,90
"left",795.52,792.55,"s05","p530",15,1,6,579,26,25,9,30,90
"left",849.11,846.02,"s05","p530",52,1,7,631,27,26,9,30,90
"left",871.03,869.61,"s05","p530",16,1,8,647,28,27,9,30,90
"right",894.98,874.36,"s05","p530",1,17,1,664,29,27,10,90,30
"left",903.39,902.53,"s05","p530",3,0,1,667,29,28,10,30,90
"right",911.85,899.48,"s05","p530",1,7,1,674,30,28,11,90,30
"left",920.26,919.89,"s05","p530",7,0,1,681,30,29,11,30,90
"left",948.32,946.76,"s05","p530",28,0,2,709,30,30,11,30,90
"left",966.05,965.82,"s05","p530",13,2,3,722,32,31,11,30,90
"left",1021.56,1021.55,"s05","p530",49,1,4,771,33,32,11,30,90
"left",1098.11,1098.06,"s05","p530",53,2,5,824,35,33,11,30,90
"left",1106.24,1104.61,"s05","p530",4,0,6,828,35,34,11,30,90
"left",1168.81,1164.74,"s05","p530",31,3,7,859,38,35,11,30,90
"left",1185.24,1183.31,"s05","p530",13,0,8,872,38,36,11,30,90
"right",1200.8,1174.35,"s05","p530",1,9,1,881,39,36,12,90,30
"left",1249.86,1248.74,"s05","p530",31,1,1,912,40,37,12,30,90
"right",1275.05,1244.3,"s05","p530",1,26,1,938,41,37,13,90,30
"left",1291.56,1291.36,"s05","p530",11,0,1,949,41,38,13,30,90
"left",1321.57,1315.06,"s05","p530",16,2,2,965,43,39,13,30,90
"left",1360.09,1360.07,"s05","p530",19,2,3,984,45,40,13,30,90
"left",1368.75,1368.59,"s05","p530",3,0,4,987,45,41,13,30,90
"left",1395.89,1393.25,"s05","p530",13,3,5,1000,48,42,13,30,90
"left",1461.49,1461.39,"s05","p530",44,0,6,1044,48,43,13,30,90
"left",1494.22,1490.99,"s05","p530",13,0,7,1057,48,44,13,30,90
"right",1499.16,1428.55,"s05","p530",1,3,1,1060,49,44,14,90,30
"left",1506.07,1505.72,"s05","p530",3,1,1,1063,50,45,14,30,90
"right",1559.88,1532.66,"s05","p530",1,36,1,1099,51,45,15,90,30
"right",1645.07,1642.38,"s05","p530",8,47,2,1146,59,45,16,90,30
"left",1649.72,1649.57,"s05","p530",1,0,1,1147,59,46,16,30,90
"left",1717.83,1717.22,"s05","p530",36,2,2,1183,61,47,16,30,90
"right",1724.95,1700.57,"s05","p530",1,5,1,1188,62,47,17,90,30
"left",1776.85,1776.33,"s05","p530",24,3,1,1212,65,48,17,30,90
"left",1805.33,1804.35,"s05","p530",20,0,2,1232,65,49,17,30,90
"left",1873.96,1873.83,"s05","p530",42,3,3,1274,68,50,17,30,90
"left",1886.68,1886.46,"s05","p530",8,3,4,1282,71,51,17,30,90
"right",1897.16,1895.45,"s05","p530",1,7,1,1289,72,51,18,90,30
"right",1935.88,1914.66,"s05","p530",5,16,2,1305,77,51,19,90,30
"left",1944.3,1944.18,"s05","p530",1,0,1,1306,77,52,19,30,90
"right",1958.48,1956.38,"s05","p530",4,4,1,1310,81,52,20,90,30
"left",2003.84,2003.8,"s05","p530",28,5,1,1338,86,53,20,30,90
"left",2007.47,2007.34,"s05","p530",2,0,2,1340,86,54,20,30,90
"left",2014.67,2012.97,"s05","p530",2,1,3,1342,87,55,20,30,90
"left",2070.3,2070.17,"s05","p530",29,2,4,1371,89,56,20,30,90
"left",2087.92,2083.8,"s05","p530",12,1,5,1383,90,57,20,30,90
"left",2094.45,2093.42,"s05","p530",2,0,6,1385,90,58,20,30,90
"right",2101.75,2090.98,"s05","p530",1,2,1,1387,91,58,21,90,30
"left",2106.93,2100.95,"s05","p530",1,0,1,1388,91,59,21,30,90
"left",2119.31,2118.43,"s05","p530",4,1,2,1392,92,60,21,30,90
"left",2146.35,2143.81,"s05","p530",14,2,3,1406,94,61,21,30,90
"left",2167.2,2164.85,"s05","p530",11,3,4,1417,97,62,21,30,90
"left",2211.3,2210.7,"s05","p530",29,4,5,1446,101,63,21,30,90
"left",2234.06,2227.8,"s05","p530",10,4,6,1456,105,64,21,30,90
"left",2252.05,2251.56,"s05","p530",13,2,7,1469,107,65,21,30,90
"left",2270.86,2269.55,"s05","p530",7,0,8,1476,107,66,21,30,90
"right",2290.04,2284.25,"s05","p530",1,10,1,1486,108,66,22,90,30
"left",2293.73,2289.36,"s05","p530",1,0,1,1487,108,67,22,30,90
"left",2324.72,2322.23,"s05","p530",12,4,2,1499,112,68,22,30,90
"left",2339.83,2335.22,"s05","p530",4,0,3,1503,112,69,22,30,90
"right",2346.49,2328.54,"s05","p530",1,1,1,1504,113,69,23,90,30
"left",2350.91,2347.33,"s05","p530",1,0,1,1505,113,70,23,30,90
"right",2356.19,2355.99,"s05","p530",1,0,1,1505,114,70,24,90,30
"left",2360.62,2355.41,"s05","p530",1,0,1,1506,114,71,24,30,90
"left",2449.41,2448.12,"s05","p530",46,9,2,1552,123,72,24,30,90
"left",2458.18,2456.91,"s05","p530",5,0,3,1557,123,73,24,30,90
"left",2485.5,2483.68,"s05","p530",10,2,4,1567,125,74,24,30,90
"right",2532.56,2531.69,"s05","p530",7,25,1,1592,132,74,25,90,30
"left",2557.84,2550,"s05","p530",11,1,1,1603,133,75,25,30,90
"right",2632.97,2629.06,"s05","p530",6,37,1,1640,139,75,26,90,30
"left",2643,2641.34,"s05","p530",3,0,1,1643,139,76,26,30,90
"right",2647.91,2646.47,"s05","p530",1,1,1,1644,140,76,27,90,30
"left",2651.66,2649.5,"s05","p530",1,0,1,1645,140,77,27,30,90
"left",2674.52,2673.16,"s05","p530",8,3,2,1653,143,78,27,30,90
"left",2694.9,2693.02,"s05","p530",11,1,3,1664,144,79,27,30,90
"right",2752.37,2751.41,"s05","p530",6,23,1,1687,150,79,28,90,30
"left",2785.32,2783.4,"s05","p530",15,1,1,1702,151,80,28,30,90
"left",2826.92,2824.82,"s05","p530",18,5,2,1720,156,81,28,30,90
"left",2842.89,2840.42,"s05","p530",6,3,3,1726,159,82,28,30,90
"left",2846.54,2846.39,"s05","p530",2,0,4,1728,159,83,28,30,90
"right",2855.54,2844.87,"s05","p530",1,3,1,1731,160,83,29,90,30
"left",2875.92,2867.04,"s05","p530",5,1,1,1736,161,84,29,30,90
"left",2929.57,2928.42,"s05","p530",19,5,2,1755,166,85,29,30,90
"left",2938.06,2936.07,"s05","p530",3,1,3,1758,167,86,29,30,90
"left",2942.03,2941.56,"s05","p530",1,0,4,1759,167,87,29,30,90
"right",2982.17,2973.04,"s05","p530",4,18,1,1777,171,87,30,90,30
"right",3010.24,3008.67,"s05","p530",5,14,2,1791,176,87,31,90,30
"right",3022.16,3020.74,"s05","p530",5,7,3,1798,181,87,32,90,30
"left",3028.54,3023.53,"s05","p530",1,0,1,1799,181,88,32,30,90
"left",3044.55,3042.04,"s05","p530",6,1,2,1805,182,89,32,30,90
"left",3069.38,3066.05,"s05","p530",12,2,3,1817,184,90,32,30,90
"left",3095.34,3094.88,"s05","p530",17,1,4,1834,185,91,32,30,90
"left",3107.1,3106.84,"s05","p530",5,0,5,1839,185,92,32,30,90
"left",3146.78,3144.6,"s05","p530",15,2,6,1854,187,93,32,30,90
"right",3172.9,3169.66,"s05","p530",1,14,1,1868,188,93,33,90,30
"left",3178.95,3177.28,"s05","p530",2,1,1,1870,189,94,33,30,90
"left",3217.83,3215.45,"s05","p530",13,1,2,1883,190,95,33,30,90
"right",3270.06,3258.4,"s05","p530",1,24,1,1907,191,95,34,90,30
"left",3290.34,3285.33,"s05","p530",7,1,1,1914,192,96,34,30,90
"right",3316.75,3313.56,"s05","p530",4,11,1,1925,196,96,35,90,30
"left",3441.16,3432.84,"s05","p530",37,9,1,1962,205,97,35,30,90
"left",3451.1,3444.66,"s05","p530",1,0,2,1963,205,98,35,30,90
"left",3463.52,3462.6,"s05","p530",5,1,3,1968,206,99,35,30,90
"left",3484.61,3484.02,"s05","p530",10,2,4,1978,208,100,35,30,90
"left",3490.23,3490.11,"s05","p530",1,0,5,1979,208,101,35,30,90
"left",3494.84,3494.73,"s05","p530",2,0,6,1981,208,102,35,30,90
"left",3503.4,3503.34,"s05","p530",3,1,7,1984,209,103,35,30,90
"left",3548.1,3543.9,"s05","p530",21,0,8,2005,209,104,35,30,90
"left",3563.09,3560.6,"s05","p530",10,0,9,2015,209,105,35,30,90
"left",14.09,10.99,"s06","p530",6,1,1,6,1,1,0,30,90
"right",128.94,123.99,"s06","p530",18,71,1,77,19,1,1,90,30
"left",150.65,150.59,"s06","p530",14,1,1,91,20,2,1,30,90
"left",162.02,161.15,"s06","p530",10,0,2,101,20,3,1,30,90
"right",180.2,168.44,"s06","p530",1,16,1,117,21,3,2,90,30
"left",209.38,208.52,"s06","p530",21,7,1,138,28,4,2,30,90
"left",216.49,214.88,"s06","p530",4,0,2,142,28,5,2,30,90
"left",276.45,275.99,"s06","p530",58,8,3,200,36,6,2,30,90
"left",328.91,325.95,"s06","p530",43,5,4,243,41,7,2,30,90
"right",334.63,325.7,"s06","p530",1,2,1,245,42,7,3,90,30
"left",338.52,335.41,"s06","p530",1,0,1,246,42,8,3,30,90
"left",372.09,371.02,"s06","p530",27,6,2,273,48,9,3,30,90
"right",460.53,456.13,"s06","p530",10,66,1,339,58,9,4,90,30
"left",474.07,473.59,"s06","p530",6,1,1,345,59,10,4,30,90
"left",520.6,520.57,"s06","p530",28,4,2,373,63,11,4,30,90
"right",559.23,558.03,"s06","p530",5,24,1,397,68,11,5,90,30
"left",563.37,560.1,"s06","p530",1,0,1,398,68,12,5,30,90
"right",592.89,592.73,"s06","p530",6,20,1,418,74,12,6,90,30
"right",656.25,650.39,"s06","p530",7,37,2,455,81,12,7,90,30
"right",704.06,689.75,"s06","p530",4,33,3,488,85,12,8,90,30
"left",711.28,710.87,"s06","p530",4,3,1,492,88,13,8,30,90
"right",772.32,768.56,"s06","p530",8,36,1,528,96,13,9,90,30
"left",793.42,791.78,"s06","p530",15,1,1,543,97,14,9,30,90
"right",825.35,807.82,"s06","p530",2,27,1,570,99,14,10,90,30
"left",848.88,847.92,"s06","p530",19,2,1,589,101,15,10,30,90
"right",863.89,845.85,"s06","p530",1,12,1,601,102,15,11,90,30
"left",948.98,944.38,"s06","p530",51,9,1,652,111,16,11,30,90
"right",1000.77,994.39,"s06","p530",5,34,1,686,116,16,12,90,30
"left",1020.06,1016.48,"s06","p530",11,1,1,697,117,17,12,30,90
"left",1047.85,1045.56,"s06","p530",15,3,2,712,120,18,12,30,90
"right",1085.33,1053.27,"s06","p530",2,27,1,739,122,18,13,90,30
"left",1093.13,1087.35,"s06","p530",1,0,1,740,122,19,13,30,90
"left",1098.24,1096.63,"s06","p530",2,0,2,742,122,20,13,30,90
"left",1102.09,1101.74,"s06","p530",2,0,3,744,122,21,13,30,90
"left",1134.66,1132.59,"s06","p530",30,7,4,774,129,22,13,30,90
"right",1161.51,1160.83,"s06","p530",5,21,1,795,134,22,14,90,30
"right",1201.31,1187.01,"s06","p530",1,25,2,820,135,22,15,90,30
"right",1222.19,1213.81,"s06","p530",2,9,3,829,137,22,16,90,30
"left",1226.1,1221.16,"s06","p530",1,1,1,830,138,23,16,30,90
"right",1252.93,1252.69,"s06","p530",4,17,1,847,142,23,17,90,30
"left",1279.56,1277.6,"s06","p530",12,3,1,859,145,24,17,30,90
"left",1315.58,1315.06,"s06","p530",21,7,2,880,152,25,17,30,90
"left",1351.64,1351.08,"s06","p530",28,7,3,908,159,26,17,30,90
"right",1383.87,1381.43,"s06","p530",2,23,1,931,161,26,18,90,30
"left",1412.06,1408.14,"s06","p530",14,3,1,945,164,27,18,30,90
"left",1425.48,1419.56,"s06","p530",8,1,2,953,165,28,18,30,90
"left",1436.16,1435.98,"s06","p530",8,1,3,961,166,29,18,30,90
"left",1443.03,1441.66,"s06","p530",2,0,4,963,166,30,18,30,90
"left",1468.03,1466.53,"s06","p530",13,5,5,976,171,31,18,30,90
"left",1471.96,1471.53,"s06","p530",2,0,6,978,171,32,18,30,90
"left",1519.87,1515.46,"s06","p530",31,3,7,1009,174,33,18,30,90
"right",1548.46,1546.37,"s06","p530",4,19,1,1028,178,33,19,90,30
"left",1559.72,1559.37,"s06","p530",10,0,1,1038,178,34,19,30,90
"left",1633.76,1631.22,"s06","p530",51,8,2,1089,186,35,19,30,90
"left",1659.89,1659.26,"s06","p530",21,2,3,1110,188,36,19,30,90
"left",1694.53,1693.39,"s06","p530",23,7,4,1133,195,37,19,30,90
"left",1700.55,1700.03,"s06","p530",4,0,5,1137,195,38,19,30,90
"right",1706.37,1701.96,"s06","p530",1,2,1,1139,196,38,20,90,30
"left",1836.08,1835.05,"s06","p530",61,10,1,1200,206,39,20,30,90
"right",1870.73,1869.87,"s06","p530",5,18,1,1218,211,39,21,90,30
"left",1884.32,1883.58,"s06","p530",10,2,1,1228,213,40,21,30,90
"left",1919.72,1918.82,"s06","p530",19,2,2,1247,215,41,21,30,90
"left",1951.4,1949.22,"s06","p530",15,3,3,1262,218,42,21,30,90
"left",1965.14,1963.9,"s06","p530",7,1,4,1269,219,43,21,30,90
"left",1986.64,1984.64,"s06","p530",14,2,5,1283,221,44,21,30,90
"right",2003.64,1974.23,"s06","p530",1,12,1,1295,222,44,22,90,30
"right",2030.45,2008.14,"s06","p530",1,18,2,1313,223,44,23,90,30
"left",2045.03,2042.14,"s06","p530",6,1,1,1319,224,45,23,30,90
"left",2114.94,2114.53,"s06","p530",39,8,2,1358,232,46,23,30,90
"left",2149.05,2144.44,"s06","p530",20,0,3,1378,232,47,23,30,90
"left",2158.3,2156.55,"s06","p530",6,0,4,1384,232,48,23,30,90
"left",2177.22,2173.8,"s06","p530",7,5,5,1391,237,49,23,30,90
"right",2216.5,2198.95,"s06","p530",3,26,1,1417,240,49,24,90,30
"left",2220.28,2218.72,"s06","p530",1,0,1,1418,240,50,24,30,90
"left",2230.49,2229.78,"s06","p530",4,3,2,1422,243,51,24,30,90
