"session","bird","n_responses","n_reinforcers","lever","time_start","time_end","local_VI","alter_VI"
"s119","p138",1,0,"right",2693.17,2693.17,90,30
"s119","p138",5,0,"left",2695.1,2701.35,30,90
"s119","p138",1,0,"right",2707.91,2707.91,90,30
"s119","p138",3,0,"left",2709.31,2710.66,30,90
"s119","p138",1,0,"right",2714.17,2714.17,90,30
"s119","p138",6,0,"left",2716.3,2718.4,30,90
"s119","p138",1,0,"right",2723.88,2723.88,90,30
"s119","p138",5,0,"left",2724.83,2726.74,30,90
"s119","p138",1,0,"right",2728.33,2728.33,90,30
"s119","p138",2,0,"left",2729.55,2729.91,30,90
"s119","p138",2,0,"right",2733.44,2737.47,90,30
"s119","p138",8,1,"left",2742.96,2761.98,30,90
"s119","p138",1,0,"right",2767.8,2767.8,90,30
"s119","p138",3,1,"left",2768.92,2775.9,30,90
"s119","p138",1,0,"right",2782.53,2782.53,90,30
"s119","p138",20,2,"left",2783.52,2872.69,30,90
"s119","p138",1,1,"right",2878.86,2878.86,90,30
"s119","p138",1,0,"left",2884.87,2884.87,30,90
"s119","p138",1,0,"right",2891.33,2891.33,90,30
"s119","p138",12,2,"left",2892.87,2953.15,30,90
"s119","p138",1,1,"right",2955.68,2955.68,90,30
"s119","p138",3,1,"left",2960.84,2965.58,30,90
"s119","p138",1,0,"right",2972.14,2972.14,90,30
"s119","p138",3,1,"left",2978.94,3009.23,30,90
"s119","p138",1,1,"right",3020.14,3020.14,90,30
"s119","p138",2,0,"left",3037.01,3037.08,30,90
"s119","p138",1,0,"right",3042.68,3042.68,90,30
"s119","p138",5,0,"left",3047.85,3065.51,30,90
"s119","p138",1,1,"right",3071.83,3071.83,90,30
"s119","p138",10,1,"left",3084.54,3129.62,30,90
"s119","p138",1,0,"right",3143.64,3143.64,90,30
"s119","p138",5,0,"left",3148.81,3158.22,30,90
"s119","p138",1,0,"right",3161.45,3161.45,90,30
"s119","p138",3,0,"left",3163.2,3168.66,30,90
"s119","p138",1,0,"right",3171.55,3171.55,90,30
"s119","p138",2,0,"left",3177.04,3180.89,30,90
"s119","p138",1,0,"right",3194.13,3194.13,90,30
"s119","p138",9,0,"left",3199.71,3220.36,30,90
"s119","p138",1,0,"right",3228.05,3228.05,90,30
"s119","p138",5,0,"left",3230.78,3246.88,30,90
"s119","p138",2,1,"right",3249.23,3249.29,90,30
"s119","p138",3,1,"left",3256.46,3260.97,30,90
"s119","p138",2,0,"right",3264.85,3268.07,90,30
"s119","p138",7,0,"left",3272.59,3289,30,90
"s119","p138",1,0,"right",3291.08,3291.08,90,30
"s119","p138",1,0,"left",3292.16,3292.16,30,90
"s119","p138",2,0,"right",3295.37,3295.41,90,30
"s119","p138",1,0,"left",3296.97,3296.97,30,90
"s119","p138",1,0,"right",3300.25,3300.25,90,30
"s119","p138",3,0,"left",3301.83,3304.93,30,90
"s119","p138",1,1,"right",3311.94,3311.94,90,30
"s119","p138",7,1,"left",3323.03,3344.62,30,90
"s119","p138",1,1,"right",3352.38,3352.38,90,30
"s119","p138",4,1,"left",3357.12,3362.8,30,90
"s119","p138",1,0,"right",3369.03,3369.03,90,30
"s119","p138",1,0,"left",3370.3,3370.3,30,90
"s119","p138",4,1,"right",3376.32,3392.58,90,30
"s119","p138",2,1,"left",3394.02,3401.78,30,90
"s119","p138",1,0,"right",3406.84,3406.84,90,30
"s119","p138",2,1,"left",3420.11,3420.26,30,90
"s119","p138",1,0,"right",3426.77,3426.77,90,30
"s119","p138",4,1,"left",3438.65,3452.26,30,90
"s119","p138",1,1,"right",3459.66,3459.66,90,30
"s119","p138",5,1,"left",3464.25,3476.74,30,90
"s119","p138",1,0,"right",3487.24,3487.24,90,30
"s119","p138",3,0,"left",3492.17,3496.2,30,90
"s119","p138",3,0,"right",3498.29,3498.7,90,30
"s119","p138",4,1,"left",3503.73,3511.84,30,90
"s119","p138",1,0,"right",3513.94,3513.94,90,30
"s119","p138",2,0,"left",3514.86,3514.91,30,90
"s119","p138",1,0,"right",3516.88,3516.88,90,30
"s119","p138",17,1,"left",3521.65,3581.67,30,90
"s119","p138",1,1,"right",3584.78,3584.78,90,30
"s120","p138",60,8,"left",16.44,206.5,30,90
"s120","p138",1,1,"right",220.34,220.34,90,30
"s120","p138",2,1,"left",227.33,230.43,30,90
"s120","p138",2,0,"right",236.24,236.29,90,30
"s120","p138",7,1,"left",242.1,254.81,30,90
"s120","p138",1,0,"right",256.7,256.7,90,30
"s120","p138",4,1,"left",257.66,274.68,30,90
"s120","p138",1,1,"right",277.75,277.75,90,30
"s120","p138",1,0,"left",282.69,282.69,30,90
"s120","p138",1,0,"right",287.98,287.98,90,30
"s120","p138",1,0,"left",289.39,289.39,30,90
"s120","p138",1,0,"right",291.64,291.64,90,30
"s120","p138",2,1,"left",292.8,298.32,30,90
"s120","p138",1,0,"right",307.46,307.46,90,30
"s120","p138",2,0,"left",308.75,311.53,30,90
"s120","p138",1,0,"right",315.59,315.59,90,30
"s120","p138",6,0,"left",316.58,319.93,30,90
"s120","p138",1,0,"right",322.14,322.14,90,30
"s120","p138",3,1,"left",329.38,344.53,30,90
"s120","p138",1,1,"right",347.43,347.43,90,30
"s120","p138",6,2,"left",354.15,378.25,30,90
"s120","p138",2,0,"right",381.05,381.11,90,30
"s120","p138",5,0,"left",385.6,390.22,30,90
"s120","p138",1,0,"right",391.85,391.85,90,30
"s120","p138",2,0,"left",393.02,393.11,30,90
"s120","p138",1,0,"right",394.9,394.9,90,30
"s120","p138",4,0,"left",396.2,403.63,30,90
"s120","p138",1,0,"right",408.26,408.26,90,30
"s120","p138",10,0,"left",413.27,433.25,30,90
"s120","p138",1,0,"right",435.09,435.09,90,30
"s120","p138",16,0,"left",440.27,459.47,30,90
"s120","p138",1,0,"right",462.58,462.58,90,30
"s120","p138",5,1,"left",465.82,493.26,30,90
"s120","p138",1,0,"right",498.19,498.19,90,30
"s120","p138",1,1,"left",499.56,499.56,30,90
"s120","p138",1,0,"right",514.31,514.31,90,30
"s120","p138",13,1,"left",515.62,581.3,30,90
"s120","p138",1,1,"right",589.92,589.92,90,30
"s120","p138",3,1,"left",601.59,617.27,30,90
"s120","p138",1,0,"right",619.59,619.59,90,30
"s120","p138",6,0,"left",631.74,645.32,30,90
"s120","p138",1,0,"right",648.61,648.61,90,30
"s120","p138",1,0,"left",650.02,650.02,30,90
"s120","p138",1,0,"right",652.91,652.91,90,30
"s120","p138",6,0,"left",654.64,669.61,30,90
"s120","p138",1,0,"right",677.18,677.18,90,30
"s120","p138",8,0,"left",678.61,700.22,30,90
"s120","p138",1,1,"right",706.93,706.93,90,30
"s120","p138",1,0,"left",711.2,711.2,30,90
"s120","p138",1,0,"right",714.19,714.19,90,30
"s120","p138",8,2,"left",715.51,730.6,30,90
"s120","p138",2,0,"right",732.81,751.84,90,30
"s120","p138",4,0,"left",753.29,761.6,30,90
"s120","p138",1,0,"right",763.58,763.58,90,30
"s120","p138",5,0,"left",764.62,768.64,30,90
"s120","p138",1,0,"right",770.84,770.84,90,30
"s120","p138",1,0,"left",772.31,772.31,30,90
"s120","p138",1,0,"right",774.59,774.59,90,30
"s120","p138",17,1,"left",775.79,829.51,30,90
"s120","p138",1,0,"right",836.5,836.5,90,30
"s120","p138",5,1,"left",837.55,852.3,30,90
"s120","p138",1,1,"right",859.51,859.51,90,30
"s120","p138",2,0,"left",868.42,868.5,30,90
"s120","p138",2,0,"right",874.56,884.2,90,30
"s120","p138",8,1,"left",888.57,912.54,30,90
"s120","p138",3,0,"right",917.97,930.7,90,30
"s120","p138",1,0,"left",934.81,934.81,30,90
"s120","p138",1,0,"right",940.87,940.87,90,30
"s120","p138",9,2,"left",942.52,984.81,30,90
"s120","p138",1,1,"right",989.97,989.97,90,30
"s120","p138",8,1,"left",1014.15,1060.84,30,90
"s120","p138",2,0,"right",1063.68,1063.75,90,30
"s120","p138",2,0,"left",1068.89,1071.89,30,90
"s120","p138",2,1,"right",1084.43,1096.97,90,30
"s120","p138",5,1,"left",1102.04,1134.82,30,90
"s120","p138",1,0,"right",1142.83,1142.83,90,30
"s120","p138",1,1,"left",1147.03,1147.03,30,90
"s120","p138",1,0,"right",1154.99,1154.99,90,30
"s120","p138",1,0,"left",1156.82,1156.82,30,90
"s120","p138",1,0,"right",1162.42,1162.42,90,30
"s120","p138",3,0,"left",1170.49,1171.24,30,90
"s120","p138",1,1,"right",1175.37,1175.37,90,30
"s120","p138",1,0,"left",1180.08,1180.08,30,90
"s120","p138",1,0,"right",1187.32,1187.32,90,30
"s120","p138",1,0,"left",1194.63,1194.63,30,90
"s120","p138",1,0,"right",1197.35,1197.35,90,30
"s120","p138",5,0,"left",1198.67,1214.9,30,90
"s120","p138",2,1,"right",1220.35,1228.29,90,30
"s120","p138",1,1,"left",1229.67,1229.67,30,90
"s120","p138",1,0,"right",1244.47,1244.47,90,30
"s120","p138",3,1,"left",1245.69,1253.54,30,90
"s120","p138",1,0,"right",1255.59,1255.59,90,30
"s120","p138",1,0,"left",1262.74,1262.74,30,90
"s120","p138",1,0,"right",1268.1,1268.1,90,30
"s120","p138",6,0,"left",1269.46,1278.55,30,90
"s120","p138",1,0,"right",1283.82,1283.82,90,30
"s120","p138",6,0,"left",1285.45,1309.17,30,90
"s120","p138",1,0,"right",1310.94,1310.94,90,30
"s120","p138",2,0,"left",1312.23,1312.59,30,90
"s120","p138",1,0,"right",1314.3,1314.3,90,30
"s120","p138",1,0,"left",1315.72,1315.72,30,90
"s120","p138",2,0,"right",1320.94,1327.49,90,30
"s120","p138",1,0,"left",1328.98,1328.98,30,90
"s120","p138",1,0,"right",1335.67,1335.67,90,30
"s120","p138",4,1,"left",1342.91,1347.75,30,90
"s120","p138",1,1,"right",1350.28,1350.28,90,30
"s120","p138",2,0,"left",1361.15,1361.2,30,90
"s120","p138",3,1,"right",1364.17,1374.64,90,30
"s120","p138",1,0,"left",1377.85,1377.85,30,90
"s120","p138",2,0,"right",1379.68,1387.35,90,30
"s120","p138",2,1,"left",1389.19,1396.75,30,90
"s120","p138",2,0,"right",1400.69,1400.76,90,30
"s120","p138",1,0,"left",1402.14,1402.14,30,90
"s120","p138",1,0,"right",1403.8,1403.8,90,30
"s120","p138",3,1,"left",1404.84,1412.51,30,90
"s120","p138",1,0,"right",1424.2,1424.2,90,30
"s120","p138",4,2,"left",1437.05,1447.43,30,90
"s120","p138",2,0,"right",1461.74,1469.98,90,30
"s120","p138",4,2,"left",1474.13,1485.78,30,90
"s120","p138",1,1,"right",1493.36,1493.36,90,30
"s120","p138",5,0,"left",1533.42,1540.02,30,90
"s120","p138",1,0,"right",1546.43,1546.43,90,30
"s120","p138",5,0,"left",1550.82,1562.59,30,90
"s120","p138",3,1,"right",1571.92,1588.45,90,30
"s120","p138",3,1,"left",1589.49,1594.36,30,90
"s120","p138",1,0,"right",1597.1,1597.1,90,30
"s120","p138",2,0,"left",1599,1602.59,30,90
"s120","p138",2,0,"right",1610.39,1610.46,90,30
"s120","p138",3,1,"left",1611.93,1626.6,30,90
"s120","p138",1,0,"right",1628.94,1628.94,90,30
"s120","p138",9,0,"left",1637.36,1665.79,30,90
"s120","p138",3,1,"right",1667.98,1682.97,90,30
"s120","p138",1,1,"left",1684.52,1684.52,30,90
"s120","p138",2,0,"right",1699.51,1703.82,90,30
"s120","p138",8,0,"left",1709.78,1742.15,30,90
"s120","p138",1,1,"right",1744.01,1744.01,90,30
"s120","p138",9,1,"left",1748.64,1772.05,30,90
"s120","p138",1,0,"right",1776.38,1776.38,90,30
"s120","p138",1,0,"left",1777.48,1777.48,30,90
"s120","p138",1,0,"right",1779.63,1779.63,90,30
"s120","p138",2,1,"left",1780.72,1780.85,30,90
"s120","p138",2,0,"right",1790.53,1794.53,90,30
"s120","p138",13,4,"left",1799.85,1884.42,30,90
"s120","p138",1,0,"right",1894.07,1894.07,90,30
"s120","p138",5,1,"left",1895.07,1921.59,30,90
"s120","p138",1,0,"right",1928.2,1928.2,90,30
"s120","p138",1,0,"left",1929.48,1929.48,30,90
"s120","p138",1,0,"right",1939.79,1939.79,90,30
"s120","p138",1,0,"left",1941.18,1941.18,30,90
"s120","p138",1,0,"right",1943.79,1943.79,90,30
"s120","p138",3,1,"left",1956.87,1964.98,30,90
"s120","p138",1,0,"right",1967.14,1967.14,90,30
"s120","p138",1,0,"left",1972.1,1972.1,30,90
"s120","p138",1,0,"right",1982.58,1982.58,90,30
"s120","p138",1,0,"left",1987.91,1987.91,30,90
"s120","p138",1,0,"right",1990.42,1990.42,90,30
"s120","p138",7,1,"left",2004.43,2026.82,30,90
"s120","p138",1,0,"right",2032.02,2032.02,90,30
"s120","p138",3,1,"left",2033.36,2042.22,30,90
"s120","p138",1,0,"right",2047.82,2047.82,90,30
"s120","p138",41,10,"left",2048.91,2305.84,30,90
"s120","p138",1,1,"right",2324.14,2324.14,90,30
"s120","p138",3,1,"left",2329.86,2334.77,30,90
"s120","p138",1,0,"right",2342.6,2342.6,90,30
"s120","p138",1,0,"left",2347.74,2347.74,30,90
"s120","p138",1,0,"right",2351.46,2351.46,90,30
"s120","p138",2,1,"left",2352.54,2363.34,30,90
"s120","p138",2,1,"right",2371.77,2371.92,90,30
"s120","p138",1,1,"left",2378.34,2378.34,30,90
"s120","p138",1,0,"right",2391.06,2391.06,90,30
"s120","p138",4,2,"left",2393.12,2411.57,30,90
"s120","p138",1,0,"right",2423.2,2423.2,90,30
"s120","p138",18,1,"left",2424.32,2493.01,30,90
"s120","p138",1,1,"right",2498.66,2498.66,90,30
"s120","p138",15,1,"left",2502.99,2589.65,30,90
"s120","p138",1,0,"right",2592.96,2592.96,90,30
"s120","p138",1,0,"left",2594.11,2594.11,30,90
"s120","p138",1,0,"right",2602,2602,90,30
"s120","p138",10,1,"left",2602.93,2636.97,30,90
"s120","p138",1,0,"right",2639.64,2639.64,90,30
"s120","p138",3,0,"left",2653.34,2655.98,30,90
"s120","p138",1,0,"right",2662.61,2662.61,90,30
"s120","p138",4,1,"left",2664.02,2671.67,30,90
"s120","p138",1,0,"right",2674.52,2674.52,90,30
"s120","p138",1,0,"left",2675.55,2675.55,30,90
"s120","p138",1,0,"right",2686.97,2686.97,90,30
"s120","p138",5,1,"left",2688.5,2717.29,30,90
"s120","p138",1,0,"right",2723.65,2723.65,90,30
"s120","p138",2,0,"left",2729.28,2729.35,30,90
"s120","p138",1,0,"right",2731.95,2731.95,90,30
"s120","p138",7,2,"left",2732.99,2774.92,30,90
"s120","p138",1,0,"right",2781.32,2781.32,90,30
"s120","p138",8,0,"left",2782.36,2801.1,30,90
"s120","p138",1,1,"right",2807.89,2807.89,90,30
"s120","p138",5,1,"left",2812.39,2830.39,30,90
"s120","p138",2,0,"right",2837.88,2837.94,90,30
"s120","p138",11,1,"left",2839.05,2872.98,30,90
"s120","p138",1,1,"right",2875.46,2875.46,90,30
"s120","p138",6,1,"left",2879.7,2914.53,30,90
"s120","p138",1,0,"right",2917.85,2917.85,90,30
"s120","p138",5,1,"left",2918.9,2945.29,30,90
"s120","p138",2,0,"right",2947.29,2960.03,90,30
"s120","p138",2,0,"left",2966.53,2971.57,30,90
"s120","p138",1,0,"right",2974.71,2974.71,90,30
"s120","p138",2,0,"left",2976.03,2980.41,30,90
"s120","p138",6,0,"right",2983.12,2995.44,90,30
"s120","p138",2,0,"left",2997.14,3001.62,30,90
"s120","p138",1,0,"right",3007.81,3007.81,90,30
"s120","p138",2,1,"left",3008.9,3013.71,30,90
"s120","p138",1,1,"right",3016.39,3016.39,90,30
"s120","p138",5,0,"left",3021.62,3048.68,30,90
"s120","p138",1,0,"right",3050.38,3050.38,90,30
"s120","p138",2,1,"left",3062.99,3063.14,30,90
"s120","p138",3,1,"right",3074.55,3087.8,90,30
"s120","p138",3,1,"left",3088.94,3104.79,30,90
"s120","p138",1,0,"right",3113.47,3113.47,90,30
"s120","p138",4,0,"left",3123.31,3138.03,30,90
"s120","p138",2,0,"right",3140.97,3149.09,90,30
"s120","p138",5,1,"left",3150.22,3173.31,30,90
"s120","p138",1,0,"right",3188.42,3188.42,90,30
"s120","p138",2,0,"left",3189.47,3189.51,30,90
"s120","p138",1,0,"right",3192.01,3192.01,90,30
"s120","p138",5,1,"left",3193.05,3235.72,30,90
"s120","p138",2,0,"right",3237.78,3237.84,90,30
"s120","p138",7,1,"left",3239.21,3281.71,30,90
"s120","p138",1,1,"right",3284.01,3284.01,90,30
"s120","p138",4,1,"left",3289.07,3313.91,30,90
"s120","p138",1,0,"right",3316.55,3316.55,90,30
"s120","p138",8,2,"left",3323,3354.92,30,90
"s120","p138",1,0,"right",3381.59,3381.59,90,30
"s120","p138",16,2,"left",3385.44,3454.28,30,90
"s120","p138",1,1,"right",3461.71,3461.71,90,30
"s120","p138",9,3,"left",3470.46,3520.88,30,90
"s120","p138",3,0,"right",3534.07,3548.91,90,30
"s120","p138",4,1,"left",3553.74,3561.98,30,90
"s120","p138",1,0,"right",3568.32,3568.32,90,30
"s121","p138",5,1,"left",14.85,39.83,30,90
"s121","p138",1,0,"right",42.45,42.45,90,30
"s121","p138",19,2,"left",43.62,82.4,30,90
"s121","p138",2,0,"right",85.02,85.08,90,30
"s121","p138",2,0,"left",87.49,105.24,30,90
"s121","p138",3,1,"right",111.43,127.58,90,30
"s121","p138",3,1,"left",129.23,142.22,30,90
"s121","p138",1,0,"right",150.9,150.9,90,30
"s121","p138",4,0,"left",151.81,162.62,30,90
"s121","p138",1,0,"right",164.85,164.85,90,30
"s121","p138",8,0,"left",166.43,189.89,30,90
"s121","p138",1,1,"right",192.1,192.1,90,30
"s121","p138",1,0,"left",196.52,196.52,30,90
"s121","p138",1,0,"right",199.56,199.56,90,30
"s121","p138",1,0,"left",200.6,200.6,30,90
"s121","p138",2,0,"right",207.36,210.37,90,30
"s121","p138",1,0,"left",211.5,211.5,30,90
"s121","p138",1,0,"right",213.02,213.02,90,30
"s121","p138",3,0,"left",214,214.28,30,90
"s121","p138",2,0,"right",222.55,226.52,90,30
"s121","p138",14,1,"left",231.28,263.11,30,90
"s121","p138",1,0,"right",264.56,264.56,90,30
"s121","p138",1,0,"left",265.57,265.57,30,90
"s121","p138",2,0,"right",268.21,272.9,90,30
"s121","p138",8,0,"left",274.97,293.54,30,90
"s121","p138",1,0,"right",296.88,296.88,90,30
"s121","p138",3,1,"left",300.04,306.71,30,90
"s121","p138",1,0,"right",314.61,314.61,90,30
"s121","p138",6,1,"left",316.27,341.52,30,90
"s121","p138",1,0,"right",355.15,355.15,90,30
"s121","p138",18,2,"left",356.55,446.22,30,90
"s121","p138",2,1,"right",453.82,453.89,90,30
"s121","p138",2,0,"left",459.4,459.47,30,90
"s121","p138",1,0,"right",468.54,468.54,90,30
"s121","p138",1,0,"left",470.08,470.08,30,90
"s121","p138",1,0,"right",471.5,471.5,90,30
"s121","p138",7,0,"left",475.75,503.67,30,90
"s121","p138",1,0,"right",509.87,509.87,90,30
"s121","p138",2,1,"left",518.23,533.72,30,90
"s121","p138",1,0,"right",535.99,535.99,90,30
"s121","p138",1,0,"left",543.97,543.97,30,90
"s121","p138",1,1,"right",555.06,555.06,90,30
"s121","p138",2,1,"left",560.55,560.6,30,90
"s121","p138",1,0,"right",576.77,576.77,90,30
"s121","p138",2,0,"left",578.14,578.2,30,90
"s121","p138",1,0,"right",580.36,580.36,90,30
"s121","p138",44,6,"left",591.95,796.48,30,90
"s121","p138",1,1,"right",799.1,799.1,90,30
"s121","p138",4,2,"left",803.74,820.22,30,90
"s121","p138",1,1,"right",827.41,827.41,90,30
"s121","p138",3,2,"left",840.45,850.43,30,90
"s121","p138",1,1,"right",882.91,882.91,90,30
"s121","p138",5,1,"left",891.34,909.23,30,90
"s121","p138",1,0,"right",911.25,911.25,90,30
"s121","p138",2,1,"left",916.42,934.22,30,90
"s121","p138",1,0,"right",936.53,936.53,90,30
"s121","p138",2,0,"left",937.8,942.03,30,90
"s121","p138",2,2,"right",960.53,970.71,90,30
"s121","p138",6,0,"left",975.24,1011.31,30,90
"s121","p138",1,1,"right",1015.76,1015.76,90,30
"s121","p138",2,1,"left",1020.32,1020.36,30,90
"s121","p138",2,0,"right",1032.46,1032.51,90,30
"s121","p138",2,0,"left",1035.01,1054.9,30,90
"s121","p138",2,0,"right",1058.22,1064.98,90,30
"s121","p138",1,1,"left",1065.97,1065.97,30,90
"s121","p138",1,0,"right",1073.23,1073.23,90,30
"s121","p138",3,0,"left",1083.74,1117.15,30,90
"s121","p138",2,1,"right",1123.54,1139.16,90,30
"s121","p138",6,2,"left",1140.24,1165.68,30,90
"s121","p138",1,1,"right",1175.97,1175.97,90,30
"s121","p138",4,1,"left",1182.33,1185.71,30,90
"s121","p138",2,0,"right",1193.28,1204.43,90,30
"s121","p138",1,0,"left",1206.82,1206.82,30,90
"s121","p138",1,0,"right",1209.99,1209.99,90,30
"s121","p138",1,0,"left",1211.1,1211.1,30,90
"s121","p138",1,0,"right",1214.42,1214.42,90,30
"s121","p138",6,1,"left",1216.06,1225.05,30,90
"s121","p138",1,0,"right",1232.45,1232.45,90,30
"s121","p138",5,1,"left",1236.86,1276.06,30,90
"s121","p138",4,2,"right",1278.53,1308.53,90,30
"s121","p138",1,0,"left",1313.47,1313.47,30,90
"s121","p138",1,0,"right",1326.3,1326.3,90,30
"s121","p138",2,1,"left",1337.34,1337.39,30,90
"s121","p138",1,0,"right",1343.56,1343.56,90,30
"s121","p138",1,0,"left",1349.85,1349.85,30,90
"s121","p138",1,0,"right",1352.23,1352.23,90,30
"s121","p138",2,0,"left",1358.8,1364.31,30,90
"s121","p138",2,1,"right",1372.85,1372.9,90,30
"s121","p138",1,0,"left",1379.68,1379.68,30,90
"s121","p138",1,0,"right",1389.04,1389.04,90,30
"s121","p138",1,0,"left",1390.22,1390.22,30,90
"s121","p138",2,0,"right",1397.19,1400.64,90,30
"s121","p138",1,1,"left",1401.76,1401.76,30,90
"s121","p138",2,0,"right",1412.88,1417.55,90,30
"s121","p138",4,0,"left",1418.87,1429.35,30,90
"s121","p138",1,0,"right",1432.79,1432.79,90,30
"s121","p138",2,0,"left",1434.6,1439.96,30,90
"s121","p138",2,1,"right",1443.7,1443.76,90,30
"s121","p138",1,0,"left",1448.69,1448.69,30,90
"s121","p138",2,0,"right",1452.55,1452.63,90,30
"s121","p138",3,2,"left",1454.1,1469.99,30,90
"s121","p138",3,2,"right",1478.73,1496.94,90,30
"s121","p138",4,0,"left",1498.12,1501.51,30,90
"s121","p138",2,0,"right",1503.81,1503.87,90,30
"s121","p138",4,2,"left",1504.91,1526.98,30,90
"s121","p138",4,1,"right",1532.88,1544.07,90,30
"s121","p138",1,0,"left",1547.48,1547.48,30,90
"s121","p138",1,0,"right",1550.37,1550.37,90,30
"s121","p138",1,1,"left",1551.62,1551.62,30,90
"s121","p138",2,0,"right",1556.92,1560.28,90,30
"s121","p138",3,0,"left",1564.81,1574.61,30,90
"s121","p138",1,1,"right",1576.88,1576.88,90,30
"s121","p138",2,0,"left",1587.21,1590.43,30,90
"s121","p138",1,0,"right",1594.85,1594.85,90,30
"s121","p138",5,0,"left",1595.92,1607.77,30,90
"s121","p138",2,0,"right",1610.04,1613.41,90,30
"s121","p138",6,1,"left",1614.39,1622.82,30,90
"s121","p138",5,1,"right",1631.32,1660.25,90,30
"s121","p138",4,2,"left",1665.31,1676.73,30,90
"s121","p138",3,0,"right",1683.45,1695.08,90,30
"s121","p138",2,1,"left",1696.13,1704.35,30,90
"s121","p138",1,0,"right",1724.83,1724.83,90,30
"s121","p138",6,0,"left",1725.9,1738.86,30,90
"s121","p138",1,0,"right",1742.14,1742.14,90,30
"s121","p138",1,1,"left",1743.18,1743.18,30,90
"s121","p138",1,0,"right",1778.81,1778.81,90,30
"s121","p138",3,1,"left",1779.89,1789.74,30,90
"s121","p138",2,0,"right",1792.08,1793.42,90,30
"s121","p138",4,2,"left",1794.46,1821.67,30,90
"s121","p138",1,0,"right",1832.04,1832.04,90,30
"s121","p138",1,1,"left",1834.42,1834.42,30,90
"s121","p138",3,2,"right",1851.72,1877.78,90,30
"s121","p138",2,1,"left",1888.99,1889.05,30,90
"s121","p138",1,0,"right",1905.1,1905.1,90,30
"s121","p138",4,3,"left",1908.48,1938.76,30,90
"s121","p138",5,1,"right",1952.21,1971.21,90,30
"s121","p138",1,1,"left",1980.44,1980.44,30,90
"s121","p138",1,0,"right",1989.01,1989.01,90,30
"s121","p138",1,1,"left",2000.64,2000.64,30,90
"s121","p138",1,0,"right",2015.98,2015.98,90,30
"s121","p138",6,3,"left",2016.92,2046.12,30,90
"s121","p138",3,1,"right",2056.28,2066.03,90,30
"s121","p138",4,0,"left",2070.36,2081.71,30,90
"s121","p138",1,0,"right",2083.98,2083.98,90,30
"s121","p138",3,1,"left",2096.77,2111.13,30,90
"s121","p138",2,1,"right",2117.03,2117.08,90,30
